Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","0.725","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","0.92083","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","0.7875","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","0.49583","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","1.725","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","0.35","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","4.425","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","0.79167","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","2.56667","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","1.7875","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","3.62083","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","51","Armenia","2008","0.63333","2008","National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia","""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2000","1.94458","2000","Calculated by UNSD based on available country data from the The Belgian Time Use Survey 1999 to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2000","0.97208","2000","Calculated by UNSD based on available country data from the The Belgian Time Use Survey 1999 to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2005","1.80542","2005","Calculated by UNSD based on available country data from the Survey 2005 on the use of time in Belgium to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2005","0.97208","2005","Calculated by UNSD based on available country data from the Survey 2005 on the use of time in Belgium to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","0.95375","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","1.01917","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","0.41958","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","0.31792","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","0.07333","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","3.19583","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","0.61375","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","1.1725","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","2.08333","2013","Calculated by UNSD based on available country data from the Harmonised European Belgian Time Use Survey to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","1.76667","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","0.87958","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","0.64625","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","1.11125","2013","Calculated by UNSD based on available country data from the Harmonised European Belgian Time Use Survey to apply ICATUS.","","CA","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","56","Belgium","2013","2.27083","2013","Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey","Travel related to unpaid care work is not included.","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","64","Bhutan","2007","1.11125","2007","Calculated by UNSD based on available country data from the Pilot Time use survey to apply ICATUS.","Travel related to unpaid care work is not included; unknown age breakdown.","CA","PERCENT","ALLAGE","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","64","Bhutan","2007","0.41667","2007","Calculated by UNSD based on available country data from the Pilot Time use survey to apply ICATUS.","Travel related to unpaid care work is not included; unknown age breakdown.","CA","PERCENT","ALLAGE","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","64","Bhutan","2015","2.56958","2015","Calculated by UNSD based on available country data from the 2015 Gross National Happiness Survey to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","FEMALE"
